"Postal Code","Place Name","Province","Municipality","Latitude","Longitude"
7975,Fishhoek,,,-34.0056,18.4222
7975,Simon'S Town,,,-34.0056,18.4222
7975,Vishoek,,,-34.0056,18.4222
7975,Kaapstad,,,-33.9167,18.4167
7975,Fish Hoek,,,-34.0056,18.4222
7976,Fish Hoek,,,-33.9833,18.4208
7977,Fish Hoek,,,-33.9833,18.4208
7978,Fish Hoek,,,-33.9833,18.4208
7979,Fish Hoek,,,-33.9833,18.4208
7985,Fish Hoek,,,-33.823,19.2508
7990,Vishoek,,,-34.1333,18.4333
7990,Fish Hoek,,,-34.1333,18.4333
7995,Fish Hoek,,,-34.1833,18.4333
7995,Vishoek,,,-34.1833,18.4333
7995,Simon'S Town,,,-34.1833,18.4333
8000,Cape Town,,,-33.9161,18.4139
8000,Kaapstad,,,-33.9167,18.4167
8001,Cape Town,,,-33.9258,18.4232
8001,Kaapstad,,,-33.9166,18.4133
8002,Cape Town,,,-33.9125,18.4193
8003,Cape Town,,,-33.9167,18.4167
8005,Kaapstad,,,-33.9185,18.4131
8005,Cape Town,,,-33.9185,18.4131
8007,Cape Town,,,-33.9167,18.4167
8008,Kaapstad,,,-33.9167,18.4167
8008,Cape Town,,,-33.9167,18.4167
8010,Cape Town,,,-33.9167,18.4167
8012,Kaapstad,,,-33.9167,18.4167
8012,Cape Town,,,-33.9167,18.4167
8017,Cape Town,,,-33.9167,18.4167
8018,Cape Town,,,-33.9167,18.4167
8020,Cape Town,,,-33.9167,18.4167
8040,Cape Town,,,-33.9277,18.3999
8040,Kaapstad,,,-33.9167,18.4167
8050,Cape Town,,,-33.9167,18.4167
8051,Kaapstad,,,-33.9167,18.4167
8051,Cape Town,,,-33.9167,18.4167
8060,Cape Town,,,-33.9192,18.3964
8060,Kaapstad,,,-33.9167,18.4167
8100,Piketberg,,,-32.9,18.7667
8105,Piketberg,,,-32.9,18.7667
8110,Piketberg,,,-32.9,18.7667
8115,Piketberg,,,-32.9,18.7667
8120,Clanwilliam,,,-32.1833,18.9
8121,Graafwater,,,-32.15,18.6
8122,Graafwater,,,-32.15,18.6
8130,Lambertsbaai,,,-32.1,18.3
8138,Clanwilliam,,,-32.1833,18.9
8145,Klawer,,,-31.7833,18.6167
8146,Vredendal,,,-31.6667,18.5
8147,Klawer,,,-31.7833,18.6167
8149,Lutzville,,,-31.55,18.35
8151,Vredendal,,,-31.6667,18.5
8160,Cape Town,,,-33.9167,18.4167
8160,Kaapstad,,,-33.9167,18.4167
8170,Vanrhynsdorp,,,-31.6167,18.7333
8185,Loeriesfontein,,,-30.9667,19.45
8190,Calvinia,,,-31.4667,19.7833
8191,Calvinia,,,-31.4667,19.7833
8193,Calvinia,,,-31.4667,19.7833
8201,Bitterfontein,,,-31.0333,18.2667
8202,Bitterfontein,,,-31.0333,18.2667
8204,Bitterfontein,,,-31.0333,18.2667
8205,Bitterfontein,,,-31.0333,18.2667
8207,Vredendal,,,-31.6667,18.5
8221,Garies,,,-30.55,17.9833
8223,Garies,,,-30.55,17.9833
8240,Springbok,,,-29.6667,17.8833
8241,Springbok,,,-29.6667,17.8833
8242,Springbok,,,-29.6667,17.8833
8245,Kotzeshoop,,,-28.7167,17.5833
8246,Vioolsdrif,,,-28.7667,17.65
8247,Springbok,,,-29.6667,17.8833
8249,Kleinsee,,,-29.6667,17.0833
8251,Springbok,,,-29.6667,17.8833
8252,Kamieskroon,,,-30.2,17.9333
8253,Kamieskroon,,,-30.2,17.9333
8257,Kamieskroon,,,-30.2,17.9333
8261,Kamieskroon,,,-30.2,17.9333
8271,Okiep,,,-29.6,17.9
8280,Port Nolloth,,,-29.25,16.8667
8282,Springbok,,,-29.6667,17.8833
8283,Port Nolloth,,,-29.25,16.8667
8284,Port Nolloth,,,-29.25,16.8667
8290,Alexander Bay,,,-28.5833,16.4833
8292,Alexander Bay,,,-28.5833,16.4833
8294,Alexander Bay,,,-28.5833,16.4833
8300,Kimberley,,,-28.7333,24.7667
8301,Kimberley,,,-28.7333,24.7667
8303,Kimberley,,,-28.7333,24.7667
8306,Kimberley,,,-28.7333,24.7667
8309,Pescodia,,,-28.7333,24.7667
8315,Kimberley,,,-22.9333,30.1167
8315,Beaconsfield,,,-22.9333,30.1167
8320,Kimberley,,,-28.7333,24.7667
8325,Kimberley,,,-28.7333,24.7667
8330,Kimberley,,,-28.7333,24.7667
8330,Galeshewe,,,-27.9796,25.1093
8335,Kimberley,,,-28.7333,24.7667
8340,Boshof,,,-28.55,25.2333
8345,Kimberley,,,-28.7333,24.7667
8345,Mankurwane,,,-28.55,25.2333
8350,Kimberley,,,-28.7333,24.7667
8360,Kimberley,,,-28.7333,24.7667
8365,Griquatown,,,-28.85,23.25
8375,Barkly West,,,-28.5333,24.5167
8376,Barkly West,,,-28.5333,24.5167
8377,Barkly West,,,-28.5333,24.5167
8377,Delportshoop,,,-28.4167,24.3
8391,Kimberley,,,-28.7333,24.7667
8405,Danielskuil,,,-28.1833,23.5333
8420,Postmasburg,,,-28.3167,23.0667
8423,Postmasburg,,,-28.3,23.0167
8423,Mancorp Mine,,,-28.3,23.0167
8426,Postmasburg,,,-28.3167,23.0667
8445,Postmasburg,,,-28.3167,23.0667
8450,Olifantshoek,,,-27.9333,22.7333
8460,Kuruman,,,-27.45,23.4333
8461,Kuruman,,,-27.45,23.4333
8466,Kuruman,,,-27.45,23.4333
8467,Hotazel,,,-27.2,22.9667
8468,Kuruman,,,-27.45,23.4333
8470,Kuruman,,,-27.45,23.4333
8474,Vryburg,,,-26.95,24.7333
8476,Vryburg,,,-26.95,24.7333
8477,Mothibistad,,,-27.05,24.4733
8478,Vryburg,,,-26.95,24.7333
8479,Vryburg,,,-26.95,24.7333
8480,Vryburg,,,-26.95,24.7333
8481,Mothibistad,,,-26.95,24.7333
8482,Mothibistad,,,-26.95,24.7333
8484,Vryburg,,,-26.95,24.7333
8505,Kimberley,,,-28.7333,24.7667
8510,Windsorton,,,-28.3333,24.7167
8530,Northern Cape,,,-28.1167,24.85
8530,Warrenton,,,-28.1167,24.85
8532,Warrenton,,,-28.1167,24.85
8534,Jan Kempdorp,,,-27.9167,24.85
8535,Jan Kempdorp,,,-27.9167,24.85
8537,Taung Station,,,-28.0167,24.85
8550,Jan Kempdorp,,,-27.9167,24.85
8553,Jan Kempdorp,,,-27.9167,24.85
8560,Jan Kempdorp,,,-27.9167,24.85
8570,Hartswater,,,-27.7667,24.8167
8575,Magogong,,,-27.6667,24.8333
8576,Taung Sta,,,-27.7167,24.825
8576,Taung,,,-24.4833,30.4167
8577,Taung Station,,,-27.7167,24.825
8582,Ganyesa,,,-26.6,24.1833
8583,Taung Sta,,,-27.9762,24.8238
8585,Taung Sta,,,-27.9762,24.8238
8586,Taung Sta,,,-27.9762,24.8238
8587,Ganyesa,,,-26.6,24.1833
8588,Taung Sta,,,-27.9762,24.8238
8589,Taung Sta,,,-27.9762,24.8238
8590,Taung Sta,,,-27.9762,24.8238
8591,Taung Sta,,,-27.9762,24.8238
8592,Taung Sta,,,-27.9762,24.8238
8593,Taung Sta,,,-27.9762,24.8238
8594,Taung Sta,,,-27.9762,24.8238
8596,Taung Sta,,,-27.9762,24.8238
8597,Taung Station,,,-27.9762,24.8238
8599,Taung Station,,,-27.9762,24.8238
8601,Vryburg,,,-26.95,24.7333
8602,Vryburg,,,-26.95,24.7333
8603,Vryburg,,,-26.95,24.7333
8604,Ganyesa,,,-26.6,24.1833
8605,Taung Station,,,-27.1444,24.7556
8606,Taung Station,,,-27.1444,24.7556
8607,Taung Station,,,-27.1444,24.7556
8608,Taung Station,,,-27.1444,24.7556
8609,Taung,,,-27.5333,24.8
8610,Vryburg,,,-26.95,24.7333
8611,Vryburg,,,-26.95,24.7333
8611,Pomfret,,,-26.95,24.7333
8612,Pomfret,,,-25.8167,23.5333
8614,Pomfret,,,-25.8167,23.5333
8615,Vryburg,,,-26.95,24.7333
8616,Vryburg,,,-26.95,24.7333
8617,Pomfret,,,-25.8167,23.5333
8618,Pomfret,,,-25.8167,23.5333
8620,Pomfret,,,-25.8167,23.5333
8621,Vryburg,,,-26.95,24.7333
8622,Vryburg,,,-26.95,24.7333
8623,Ganyesa,,,-26.6,24.1833
8624,Vryburg,,,-26.95,24.7333
8625,Pomfret,,,-25.8167,23.5333
8626,Pomfret,,,-25.8167,23.5333
8655,Madibogo,,,-26.4167,25.2
8680,Vryburg,,,-26.95,24.7333
8700,Kimberley,,,-28.7333,24.7667
8701,Ritchie,,,-29.05,24.6
8710,Jacobsdal,,,-25.6333,26.0667
8730,Douglas,,,-29.0667,23.7667
8731,Kimberley,,,-28.7333,24.7667
8735,Douglas,,,-26.0167,29.3667
8745,Kimberley,,,-28.7333,24.7667
8750,Hopetown,,,-29.6167,24.0833
8751,Hopetown,,,-29.6167,24.0833
8760,Hopetown,,,-29.6167,24.0833
8765,Strydenburg,,,-29.95,23.6833
8770,Petrusville,,,-30.0833,24.65
8771,Vanderkloof,,,-30,24.7333
8780,De Aar,,,-30.65,24.0167
8782,Britstown,,,-30.5833,23.5
8795,Philipstown,,,-30.4333,24.4667
8801,Upington,,,-28.45,21.25
8805,Upington,,,-28.45,21.25
8806,Upington,,,-28.45,21.25
8807,Upington,,,-28.45,21.25
8808,Upington,,,-28.45,21.25
8809,Upington,,,-28.45,21.25
8810,Upington,,,-28.45,21.25
8813,Upington,,,-28.45,21.25
8815,Upington,,,-28.45,21.25
8816,Upington,,,-28.45,21.25
8818,Upington,,,-28.45,21.25
8820,Upington,,,-28.45,21.25
8822,Grootdrink,,,-26.4833,22.2333
8824,Upington,,,-28.45,21.25
8826,Groblershoop,,,-28.8833,21.9833
8851,Groblershoop,,,-28.8833,21.9833
8860,Keimoes,,,-28.7,20.9667
8861,Keimoes,,,-28.7,20.9667
8870,Kakamas,,,-28.75,20.6333
8873,Kakamas,,,-28.75,20.6333
8874,Kakamas,,,-28.75,20.6333
8892,Pofadder,,,-29.1333,19.3833
8893,Springbok,,,-29.6667,17.8833
8922,Carnarvon,,,-30.95,22.1333
8925,Carnarvon,,,-30.95,22.1333
8930,Niekerkshoop,,,-29.3167,22.8333
8930,Prieska,,,-29.6667,22.75
8940,Prieska,,,-29.6667,22.75
8943,Groblershoop,,,-28.8833,21.9833
9300,Bloemfontein,,,-29.1333,26.2
9301,Bloemfontein,,,-29.123,26.1662
9302,Bloemfontein,,,-29.1333,26.2
9303,Bloemfontein,,,-29.1333,26.2
9305,Bloemfontein,,,-29.1333,26.2
9306,Bloemfontein,,,-29.1333,26.2
9307,Mangaung,,,-29.1333,26.2
9307,Bloemfontein,,,-29.1333,26.2
9309,Bloemfontein,,,-29.1333,26.2
9309,Kagisanong,,,-29.1833,26.2333
9310,Bloemfontein,,,-29.1333,26.2
9311,Bloemfontein,,,-29.1333,26.2
9312,Bloemfontein,,,-29.1333,26.2
9313,Bloemfontein,,,-29.1333,26.2
9315,Bloemfontein,,,-29.1333,26.2
9317,Bloemfontein,,,-29.1333,26.2
9320,Bloemfontein,,,-29.1333,26.2
9321,Bloemfontein,,,-29.1333,26.2
9322,Bloemfontein,,,-29.1333,26.2
9323,Gasehunelo,,,-28.0833,24.8917
9323,Kagisanong,,,-28.0833,24.8917
9323,Bloemfontein,,,-29.1333,26.2
9323,Ga-Sehunelo,,,-27.0333,23.5833
9324,Bloemfontein,,,-29.1333,26.2
9325,Bloemfontein,,,-29.1333,26.2
9326,Bloemfontein,,,-29.1333,26.2
9327,Bloemfontein,,,-29.1333,26.2
9328,Kagisanong,,,-29.1833,26.2333
9330,Bloemfontein,,,-29.1333,26.2
9332,Bloemfontein,,,-29.1333,26.2
9334,Bloemfontein,,,-29.1333,26.2
9348,Dealesville,,,-28.6667,25.7667
9356,Bloemfontein,,,-29.1333,26.2
9358,Bloemfontein,,,-29.1333,26.2
9360,Bloemfontein,,,-29.1333,26.2
9364,Bloemspruit,,,-29.1333,26.25
9364,Bloemfontein,,,-29.1333,26.2
9380,Bloemfontein,,,-29.1333,26.2
9400,Brandfort,,,-28.7,26.4667
9410,Theunissen,,,-28.4,26.7167
9414,Theunissen,,,-28.4,26.7167
9420,Winburg,,,-28.5333,27.0167
9421,Winburg,,,-28.5333,27.0167
9430,Virginia,,,-28.1167,26.9
9430,Free State,,,-28.1167,26.9
9431,Virginia,,,-28.1167,26.9
9431,Free State,,,-28.1167,26.9
9432,Virginia,,,-28.1167,26.9
9433,Virginia,,,-28.1167,26.9
9435,Virginia,,,-28.1167,26.9
9437,Virginia,,,-28.1167,26.9
9438,Welkom,,,-27.9833,26.7333
9439,Virginia,,,-28.1167,26.9
9450,Ventersburg,,,-28.0833,27.1333
9459,Welkom,,,-27.9833,26.7333
9460,Welkom,,,-27.9833,26.7333
9462,Welkom,,,-27.9833,26.7333
9463,Welkom,,,-27.9833,26.7333
9463,Motsethabong,,,-27.9833,26.7333
9465,Welkom,,,-27.9833,26.7333
9466,Welkom,,,-27.9833,26.7333
9467,Welkom,,,-27.9833,26.7333
9468,Welkom,,,-27.9833,26.7333
9468,Geduldpan,,,-27.9833,26.7333
9469,Welkom,,,-24.4167,29.1667
9470,Welkom,,,-27.9833,26.7333
9471,Welkom,,,-27.9833,26.7333
9473,Welkom,,,-27.9833,26.7333
9475,Motsethabong,,,-27.9542,26.7208
9476,Odendaalsrus,,,-27.8667,26.6833
9477,Welkom,,,-27.9833,26.7333
9478,Motsethabong,,,-27.9542,26.7208
9480,Odendaalsrus,,,-27.8667,26.6833
9482,Hertzogville,,,-28.1333,25.5
9483,Merafong,,,-28.0778,26.3778
9483,Odendaalsrus,,,-27.8667,26.6833
9484,Virginia,,,-28.1167,26.9
9485,Senekal,,,-28.3167,27.6
9487,Motsethabang,,,-28.0778,26.3778
9488,Welkom,,,-27.9833,26.7333
9490,Allanridge,,,-27.75,26.6667
9492,Allanridge,,,-27.75,26.6667
9499,Kroonstad,,,-27.65,27.2333
9501,Kroonstad,,,-27.65,27.2333
9503,Kroonstad,,,-27.65,27.2333
9503,Lengau,,,-27.65,27.2333
9505,Kroonstad,,,-27.65,27.2333
9520,Viljoenskroon,,,-27.2167,26.95
9521,Viljoenskroon,,,-27.2167,26.95
9535,Free State,,,-29.2667,21.6333
9535,Edenville,,,-29.2667,21.6333
9540,Koppies,,,-27.2333,27.5833
9580,Sasolburg,,,-26.8167,27.8167
9585,Parys,,,-26.9,27.45
9595,Vredefort,,,-27.0167,27.3833
9600,Senekal,,,-28.3167,27.6
9602,Arlington,,,-28.0333,27.85
9610,Marquard,,,-28.6667,27.4333
9630,Lindley,,,-27.8667,27.9167
9640,Petrus Steyn,,,-27.65,28.1333
9650,Heilbron,,,-27.2833,27.9667
9660,Bothaville,,,-27.3667,26.6167
9661,Bothaville,,,-27.3667,26.6167
9663,Bothaville,,,-27.3667,26.6167
9670,Bultfontein,,,-25.1167,28.5667
9680,Wesselsbron,,,-27.85,26.3667
9682,Wesselsbron,,,-27.85,26.3667
9700,Bethlehem,,,-28.2333,28.3
9701,Bethlehem,,,-28.2333,28.3
9701,Theronville,,,-28.2333,28.3
9702,Theronville,,,-28.2333,28.3
9702,Bohlokong,,,-28.2333,28.3
9702,Bethlehem,,,-28.2333,28.3
9703,Bethlehem,,,-28.2333,28.3
9704,Bethlehem,,,-28.2333,28.3
9705,Bethlehem,,,-28.2333,28.3
9706,Bethlehem,,,-28.2333,28.3
9707,Clarens,,,-28.5167,28.4167
9720,Rosendal,,,-28.5167,27.9333
9725,Fouriesburg,,,-28.5833,28.1333
9730,Ficksburg,,,-28.8833,27.8833
9732,Ficksburg,,,-28.8833,27.8833
9735,Clocolan,,,-28.9,27.5667
9740,Hobhouse,,,-29.5333,27.15
9742,Jamestown,,,-31.1167,26.8
9744,Burgersdorp,,,-30.9833,26.3167
9745,Ladybrand,,,-29.2,27.45
9746,Ladybrand,,,-29.2,27.45
9748,Ladybrand,,,-29.2,27.45
9750,Aliwal North,,,-30.7,26.7
9750,Aliwal-Noord,,,-30.7,26.7
9752,Aliwal North,,,-30.7,26.7
9754,Aliwal North,,,-30.7,26.7
9755,Lady Grey,,,-30.7,27.2333
9756,Herschel,,,-30.6167,27.1667
9760,Excelsior,,,-25.8333,30.5167
9762,Sterkspruit,,,-25.3667,30.5333
9775,Ga-Rapulana,,,-29.3154,27.4386
9775,Garapulana,,,-29.3154,27.4386
9780,Ga-Rapulana,,,-29.6583,26.9854
9781,Bloemfontein,,,-29.2333,26.7333
9781,Botshabelo,,,-29.2333,26.7333
9782,Botshabelo,,,-29.2333,26.7333
9783,Thaba Nchu,,,-29.2167,26.8333
9783,Ga-Rapulana,,,-29.2083,26.825
9783,Selosesha,,,-29.2,26.8167
9784,Thaba Nchu,,,-29.2167,26.8333
9785,Botshabelo,,,-29.2333,26.7333
9786,Barkly East,,,-30.9667,27.6
9787,Barkly East,,,-30.9667,27.6
9788,Botshabelo,,,-29.2333,26.7333
9789,Botshabelo,,,-29.2333,26.7333
9790,Thaba Nchu,,,-29.2167,26.8333
9795,Colesberg,,,-30.7333,25.1
9797,Colesberg,,,-30.7333,25.1
9798,Venterstad,,,-30.7833,25.8
9800,Paul Roux,,,-28.3,27.95
9810,Reitz,,,-27.8,28.4333
9820,Tweeling,,,-27.55,28.5167
9830,Frankfort,,,-27.2833,28.5
9835,Vrede,,,-27.4167,29.1667
9840,Villiers,,,-27.0333,28.6
9850,Vrede,,,-23.7167,29.1333
9850,Cornelia,,,-23.7167,29.1333
9860,Kestell,,,-28.3167,28.7
9866,Phuthaditjhaba,,,-28.5333,28.8167
9868,Witsieshoek,,,-28.5333,28.8
9869,Witsieshoek,,,-28.5333,28.8
9869,Mokodumela,,,-28.5333,28.8
9869,Phuthaditjhaba,,,-28.5333,28.8
9870,Witsieshoek,,,-28.5333,28.8
9873,Dikgakeng,,,-28.5333,28.8
9875,Witsieshoek,,,-28.5333,28.8
9877,Witsieshoek,,,-28.5333,28.8
9878,Witsieshoek,,,-28.5333,28.8
9880,Harrismith,,,-28.2833,29.1333
9882,Harrismith,,,-28.2833,29.1333
9883,Harrismith,,,-28.2833,29.1333
9885,Harrismith,,,-28.2833,29.1333
9890,Warden,,,-27.85,28.9667
9904,Reddersburg,,,-29.65,26.1667
9908,Edenburg,,,-29.7333,25.9333
9913,Trompsburg,,,-30.0333,25.7833
9917,Springfontein,,,-30.2667,25.7
9922,Colesberg,,,-30.7333,25.1
9928,Bloemfontein,,,-29.1333,26.2
9932,Petrusburg,,,-29.1167,25.4167
9936,Petrusburg,,,-29.1167,25.4167
9940,Dewetsdorp,,,-29.5833,26.6667
9944,Wepener,,,-29.7333,27.0333
9945,Zastron,,,-30.3,27.0833
9950,Zastron,,,-30.3,27.0833
9951,Zastron,,,-30.3,27.0833
9958,Rouxville,,,-30.4167,26.8333
9958,Free State,,,-30.4167,26.8333
9966,Smithfield,,,-30.2167,26.5333
9970,Philippolis,,,-30.2667,25.2833
9974,Jagersfontein,,,-29.7667,25.4167
9978,Fauresmith,,,-29.75,25.3167
9982,Luckhoff,,,-29.75,24.7833
9986,Koffiefontein,,,-29.4,25.0167
9986,Luckhoff,,,-29.4,25.0167
9987,Koffiefontein,,,-29.4,25.0167
9992,Bethulie,,,-30.5333,21.2833
